Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-028833,2019-06,06/01/2019 11:23,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4926,LABADIE AVE,55, , ,4926,LABADIE,890685.7,1033366
19-025353,2019-06,06/01/2019 11:53,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2906,GRAVOIS AVE,30,KUTIS FUNERAL HOME, ,2916,GRAVOIS,897255,1007944
19-025353,2019-06,06/01/2019 11:53,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,2906,GRAVOIS AVE,30,KUTIS FUNERAL HOME, ,2916,GRAVOIS,897255,1007944
19-025512,2019-06,06/01/2019 11:59,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4432,FARLIN AVE,69, , ,4432,FARLIN,895704,1033995
19-025362,2019-06,06/01/2019 12:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1227,BELT AVE,48, , ,5555,PAGE,883994.9,1029879
19-025433,2019-06,06/01/2019 12:00,Y, , ,1, , 66701,5,LARCENY-BICYCLES UNDER $500,6041,WATERMAN BLVD,46, , ,6041,WATERMAN,878516.4,1025856
19-026407,2019-06,06/01/2019 12:00,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,0,ARSENAL ST / MICHIGAN AVE,25, , , , ,0,0
19-025356,2019-06,06/01/2019 12:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / LINDELL BLVD,37, , , , ,896530.1,1021053
19-028038,2019-06,06/01/2019 12:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4175,HOLLY HILLS AVE,5, , ,4175,HOLLY HILLS,885047.8,996441.9
19-025901,2019-06,06/01/2019 12:30,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5157,WASHINGTON PL,38, , ,5157,WASHINGTON,886102.4,1026097
19-025370,2019-06,06/01/2019 12:45,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,1522,HODIAMONT AVE,50, , ,1522,HODIAMONT,881575,1034803
19-025541,2019-06,06/01/2019 13:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5541,BEACON AVE,72, , ,5541,BEACON,893337.5,1043544
19-025366,2019-06,06/01/2019 13:15,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2727,S 12TH ST,21, , , , ,902034.6,1007658
19-026333,2019-06,06/01/2019 14:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,3505,CLAY AVE,56, , ,3505,CLAY,897817.5,1030640
19-025443,2019-06,06/01/2019 14:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 16TH ST / DELMAR BLVD,36, , , , ,905555.1,1019971
19-025373,2019-06,06/01/2019 14:05,Y, , ,1, ,151130,3,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,1200,S 14TH ST,33, , ,1200,14TH,904508.9,1013815
19-025384,2019-06,06/01/2019 14:10,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1900,UNION BLVD,52, , ,1343,ARLINGTON,887141.8,1032218
19-025381,2019-06,06/01/2019 14:11,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,100,S COMPTON AVE,37, , , , ,898161.2,1018892
19-025400,2019-06,06/01/2019 14:31,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4927,S KINGSHIGHWAY BLVD,7,ENTERPRISE AUTO SALES, ,4927,KINGSHIGHWAY,884071.6,1001923
19-027122,2019-06,06/01/2019 15:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5201,COTE BRILLIANTE AVE,52, , ,5201,COTE BRILLIANTE,887758.5,1031929
19-025390,2019-06,06/01/2019 15:00,Y, , ,1, , 92000,3,SIMPLE ASSAULT-HARRASSMENT,1712,OREGON PL,31, ,APT B ON GROUND FLOOR,1712,OREGON,898321.9,1012882
19-025391,2019-06,06/01/2019 15:00,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4447,NATURAL BRIDGE AVE,69, , ,4447,NATURAL BRIDGE,894946.5,1033224
19-025507,2019-06,06/01/2019 15:00,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,1655,S JEFFERSON AVE,31,PHILLIPS 66,GAS STATION ATM,2625,LAFAYETTE,899820.8,1012917
19-026688,2019-06,06/01/2019 15:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1300,BURD AVE,78, , ,4014,UNION,883910,1031200
19-029972,2019-06,06/01/2019 15:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,215,S 8TH ST,35, , ,601,CLARK,907487.6,1016506
19-025654,2019-06,06/01/2019 15:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4246,W COOK AVE,58, , , , ,893260.9,1026200
19-025713,2019-06,06/01/2019 15:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,18,S KINGSHIGHWAY BLVD,38, , ,18,KINGSHIGHWAY,887316.6,1022062
19-025394,2019-06,06/01/2019 15:30,Y, , ,1, ,266400,5,PUBLIC ORDER-ANIMAL VIOLATION,250,DE BALIVIERE AVE,47,@METROLINK - FOREST PARK,@METROLINK - FOREST PARK,250,DE BALIVIERE,881642.6,1024780
19-025502,2019-06,06/01/2019 16:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6200,N BROADWAY,79,SUPER 8 HOTEL, ,6200,BROADWAY,900459.2,1038662
19-025550,2019-06,06/01/2019 16:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4400,N BROADWAY,64,GREGG S BAR AND GRILL, ,4400,BROADWAY,905589.8,1033161
19-025734,2019-06,06/01/2019 16:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1101,WASHINGTON AVE,35, , ,1101,WASHINGTON,907375.6,1018946
19-025497,2019-06,06/01/2019 16:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",810,S 7TH ST,35, , ,810,7TH,907425,1014249
19-025668,2019-06,06/01/2019 16:15,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4415,ALDINE AVE,57, ,@ CHURCH OF GOD SAINTS OF CHRIST,4415,ALDINE,892889.2,1028545
19-025688,2019-06,06/01/2019 16:30,Y, , ,1, , 66701,4,LARCENY-BICYCLES UNDER $500,901,WASHINGTON AVE,35,BANKERS LOFTS, ,2017,WASHINGTON,907958,1018887
19-025950,2019-06,06/01/2019 16:30,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3546,CALIFORNIA AVE,19, ,SINGLE FAMILY RESIDENCE,3546,CALIFORNIA,897264.9,1004007
19-025397,2019-06,06/01/2019 16:31,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6170,COLORADO AVE,1, , ,6170,COLORADO,890645.1,993829.9
19-025396,2019-06,06/01/2019 16:51,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3122,POTOMAC ST,19, , , , ,895706.1,1004699
19-027701,2019-06,06/01/2019 17:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,7300,VERMONT AVE,2, , ,7300,VERMONT,888906.3,990198.6
19-025436,2019-06,06/01/2019 17:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5522,CLEMENS AVE,48, , ,5522,CLEMENS,883241.8,1027814
19-026841,2019-06,06/01/2019 17:30,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5384,ST LOUIS AVE,50, , ,5384,ST LOUIS,887465.6,1034822
19-025407,2019-06,06/01/2019 17:45,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3193,PORTIS AVE,15, , ,3193,PORTIS,887294.8,1008243
19-025807,2019-06,06/01/2019 18:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,6023,ETZEL AVE,48, , ,6023,ETZEL,879854.9,1031307
19-025644,2019-06,06/01/2019 18:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6509,DEVONSHIRE AVE,8, , ,6509,DEVONSHIRE,876295.2,1003759
19-025404,2019-06,06/01/2019 18:09,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,7701,S BROADWAY,2,SOUTH ST LOUIS SQUARE PARK,PATCH NEIGHBORHOOD, , ,889095.4,988003.7
19-025536,2019-06,06/01/2019 18:10,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,220,S TUCKER BLVD,35,MAURIZIO S, ,601,CLARK,906262.9,1016703
19-025406,2019-06,06/01/2019 18:13,Y, , ,1, , 38422,5,ROBBERY CARJACKING /STRNGARM/NO INJ/ATTEMPT,0,BILLUPS AVE / DR MARTIN LUTHER,58, , , , ,893505.1,1027723
19-025410,2019-06,06/01/2019 18:28,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 9TH ST / GEYER AVE,21, ,MOLLYS PARKING LOT, , ,904726.7,1010599
19-025423,2019-06,06/01/2019 18:30,Y, , ,1, , 36421,5,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,5935,DELMAR BLVD,48, ,FAMILY DOLLAR,5935,DELMAR,879643.6,1027424
19-025416,2019-06,06/01/2019 18:33,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / N KINGSHIGH,71, , , , ,895487.5,1040711
19-025416,2019-06,06/01/2019 18:33,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / N KINGSHIGH,71, , , , ,895487.5,1040711
19-025416,2019-06,06/01/2019 18:33,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / N KINGSHIGH,71, , , , ,895487.5,1040711
19-025416,2019-06,06/01/2019 18:33,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE / N KINGSHIGH,71, , , , ,895487.5,1040711
19-025417,2019-06,06/01/2019 18:38,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BLASE AVE / N BROADWAY,74, , , , ,897197.3,1046187
19-025586,2019-06,06/01/2019 19:00,Y, , ,1, , 61701,4,LARCENY-PICKPOCKET UNDER $500,1000,CLARK AVE,35,TIN ROOF, ,1000,CLARK,906803,1016334
19-025432,2019-06,06/01/2019 19:00,Y, , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,5044,LOUISIANA AVE,16,DUTCHTOWN NEIGHBORHOOD, ,5044,LOUISIANA,891925.5,996714.5
19-025424,2019-06,06/01/2019 19:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 2ND ST / CARR ST,35, , , , ,910547.7,1019893
19-026132,2019-06,06/01/2019 19:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / I 55 NORTHBOUND,21, , ,3200,BROADWAY,901541.4,1006245
19-025430,2019-06,06/01/2019 19:25,Y, , ,1, , 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4016,W FLORISSANT AVE,68, , ,4016,FLORISSANT,900372.1,1034147
19-025514,2019-06,06/01/2019 19:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4958,GENEVIEVE AVE,72, , ,4958,GENEVIEVE,890610,1041809
19-025528,2019-06,06/01/2019 20:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1044,CARROLL ST,34, , ,1044,CARROLL,904623,1012080
19-025427,2019-06,06/01/2019 20:09,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,GASCONADE ST / I 55 NORTHBOUND,20, ,ALIAS SB 55/GASCONADE ST CITY, , ,898831.9,1000387
19-025426,2019-06,06/01/2019 20:23,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
19-025428,2019-06,06/01/2019 20:35,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4654,MORGANFORD RD,5, ,APT 101,4654,MORGANFORD,887027.4,1001517
19-025509,2019-06,06/01/2019 20:45,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1117,WASHINGTON AVE,35,FLAMINGO BOWL, ,1,BROADWAY,907173.4,1019045
19-030091,2019-06,06/01/2019 21:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",6161,DELMAR BLVD,46, , ,6161,DELMAR,877404.6,1027557
19-025529,2019-06,06/01/2019 21:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5717,ENRIGHT AVE,48, , ,5717,ENRIGHT,881525.6,1027618
19-025442,2019-06,06/01/2019 21:10,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,401,S 14TH ST,36,METROLINK CIVIC CENTER, ,401,14TH,905172.7,1016526
19-025441,2019-06,06/01/2019 21:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 16TH ST / DELMAR BLVD,36, , , , ,905555.1,1019971
19-025435,2019-06,06/01/2019 21:35,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,700,CLARK AVE,35,BUSCH STADIUM, ,700,CLARK,907901.1,1016212
19-025437,2019-06,06/01/2019 21:58,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4618,MICHIGAN AVE,17, , , , ,894549.9,997395.1
19-026588,2019-06,06/01/2019 22:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4033,WESTMINSTER PL,38, , ,4033,WESTMINSTER,893509,1022787
19-025503,2019-06,06/01/2019 22:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4005,GRAVOIS AVE,15, , ,4005,GRAVOIS,890679.8,1004072
19-025439,2019-06,06/01/2019 22:17,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND / S VANDEVENTER,28, , , , ,888869.1,1014259
19-025446,2019-06,06/01/2019 22:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3817,S KINGSHIGHWAY BLVD,14, , ,3817,KINGSHIGHWAY,884997.7,1004513
19-025537,2019-06,06/01/2019 22:30,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3958,KEOKUK ST,16, ,VICTIMS GARAGE,3958,KEOKUK,890442.4,1002685
19-025440,2019-06,06/01/2019 22:35,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,601,CLARK AVE,35,BALLPARK VILLAGE,EAST SIDE EXTERIOR,601,CLARK,908223.8,1016086
19-025440,2019-06,06/01/2019 22:35,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,601,CLARK AVE,35,BALLPARK VILLAGE,EAST SIDE EXTERIOR,601,CLARK,908223.8,1016086
19-025603,2019-06,06/01/2019 22:45,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S BOYLE AVE / I 64 EASTBOUND,39, , , , ,890647.1,1018734
19-025603,2019-06,06/01/2019 22:45, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S BOYLE AVE / I 64 EASTBOUND,39, , , , ,890647.1,1018734
19-025455,2019-06,06/01/2019 22:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5000,N KINGSHIGHWAY BLVD,71, , , , ,893203.4,1038973
19-025445,2019-06,06/01/2019 22:50,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / I 55 SOUTHBOUND,18, ,ALIAS SB55/S BROADWAY CITY, , ,901781.9,1004391
19-025459,2019-06,06/01/2019 23:25,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1221,WARREN ST,63, , ,1221,WARREN,907406.9,1025896
19-025459,2019-06,06/01/2019 23:25,Y, , ,1, , 43012,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1221,WARREN ST,63, , ,1221,WARREN,907406.9,1025896
19-025584,2019-06,06/01/2019 23:30,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,8547,LOWELL ST,74, , ,8547,LOWELL,897766.3,1050753
19-025452,2019-06,06/01/2019 23:30,Y, , ,1, , 38421,6,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL,8950,RIVERVIEW BLVD,74, , ,8726,RIVERVIEW,894208.6,1051180
19-025690,2019-06,06/01/2019 23:30,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3401,ITASKA ST,16, , ,3401,ITASKA,893094.9,997444.4
19-025505,2019-06,06/01/2019 23:30,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,6321,SHERRY AVE,76, , ,6321,SHERRY,887872.6,1045159
19-025450,2019-06,06/01/2019 23:37,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1110,SALISBURY ST,65, , ,1110,SALISBURY,906432.9,1029817
19-025449,2019-06,06/01/2019 23:45,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1000,SRPUCE,35, ,@WHEELHOUSE, , ,0,0
19-025456,2019-06,06/01/2019 23:52,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,DR MARTIN LUTHER KING DR / PAG,77, ,ALIAS PAGE/MLK, , ,898636.5,1023953
19-026396,2019-06,06/02/2019 00:01,Y, , ,1, , 73413,3,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,2813,MERAMEC ST,16, , ,2813,MERAMEC,896410.1,1000085
19-025465,2019-06,06/02/2019 00:01,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N EUCLID AVE / NATURAL BRIDGE,55, , , , ,891824.3,1034808
19-025464,2019-06,06/02/2019 00:05,Y, , ,1, , 51222,1,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,4738,GOETHE AVE,6, , ,4741,MILENTZ,883177.6,998588.3
19-025466,2019-06,06/02/2019 00:25,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,6928,CHIPPEWA ST,8, , ,6928,CHIPPEWA,874489.7,1003070
19-025460,2019-06,06/02/2019 00:28,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,MARCUS AVE / MARGARETTA AVE,69, ,INTERSECTION, , ,893692.6,1034881
19-025516,2019-06,06/02/2019 00:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,6200,N BROADWAY,79,SUPER 8 MOTEL, , , ,900459.2,1038662
19-025469,2019-06,06/02/2019 00:30,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,N 19TH ST / LOCUST ST,36, , , , ,903973.6,1019400
19-025463,2019-06,06/02/2019 00:45,Y, , ,1, , 44013,3,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",2117,S 12TH ST,21, ,@BAR- TUCKERS, , ,902994.6,1010091
19-025494,2019-06,06/02/2019 01:00,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5869,SUNSHINE DR,8, ,RESIDENCE,5869,SUNSHINE,878407.3,996925.8
19-025468,2019-06,06/02/2019 01:00,Y, , ,1, , 51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,7516,KNACKSTEDT ST,4, , ,7516,KNACKSTEDT,885867,990931.3
19-026283,2019-06,06/02/2019 01:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,I 64 WESTBOUND / OAKLAND AVE,44, , , , ,876897.6,1019161
19-025479,2019-06,06/02/2019 01:20,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",200,S BROADWAY,35,STADIUM EAST GARAGE,MULITI-TIERED OPEN-AIRED GARAGE, , ,908743.9,1016075
19-025470,2019-06,06/02/2019 01:26,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N 15TH ST / LUCAS AVE,36, , , , ,905891.9,1019440
19-025473,2019-06,06/02/2019 01:30,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3928,GARFIELD AVE,56, , ,3938,GARFIELD,896892.4,1026781
19-025474,2019-06,06/02/2019 01:44,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1129,BISSELL ST,66, , ,1129,BISSELL,904652.3,1033377
19-025487,2019-06,06/02/2019 02:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",5026,WINONA AVE,7, , ,5026,WINONA,883708.5,1003904
19-025478,2019-06,06/02/2019 02:00,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1600,PINE ST,36, ,APT 210,1600,PINE,904957.8,1018479
19-025472,2019-06,06/02/2019 02:18,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / WISCONSIN AVE,18, , , , ,899872.6,1003620
19-025508,2019-06,06/02/2019 02:29,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,215,S 8TH ST,35,STADIUM WEST GARAGE, , , ,907487.6,1016506
19-025475,2019-06,06/02/2019 02:36,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4878,CARTER AVE,69, ,ROADWAY,4878,CARTER,893739.3,1037677
19-025477,2019-06,06/02/2019 02:39,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,900,MARKET ST,35,BANK OF AMERICA BUILDING, , , ,907530.2,1017164
19-025476,2019-06,06/02/2019 02:45,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4355,S BROADWAY,17,CONOCO,GAS STATION PARKING LOT, , ,896676.4,998998.5
19-025484,2019-06,06/02/2019 02:57,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,601,CLARK AVE,35, ,@BALLPARK VILLAGE,601,CLARK,908223.8,1016086
19-025922,2019-06,06/02/2019 02:57,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,S GRAND BLVD / I 44 WESTBOUND,31,BP GAS STATION, , , ,894727.1,1013527
19-025500,2019-06,06/02/2019 03:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3561,ITASKA ST,16, ,APT 101,3561,ITASKA,892261.1,997983.6
19-025506,2019-06,06/02/2019 03:01,Y, , ,1, , 51212,5,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,2809,N KINGSHIGHWAY BLVD,52, , ,2809,KINGSHIGHWAY,889647.6,1032918
19-025481,2019-06,06/02/2019 03:05,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,219,CASS AVE,64, , ,219,CASS,910262.1,1021899
19-025482,2019-06,06/02/2019 03:10,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,ITASKA ST / VIRGINIA AVE,16, , , , ,893520.8,997158.3
19-025480,2019-06,06/02/2019 03:10,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,BACON ST / N MARKET ST,59, , , , ,899357.7,1025940
19-025483,2019-06,06/02/2019 03:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5421,ROBIN AVE,72, , ,5421,ROBIN,891502.8,1044355
19-025486,2019-06,06/02/2019 03:30,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,422,FASSEN ST,1, , , , ,893022.6,994515.6
19-025490,2019-06,06/02/2019 04:32,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1422,N TAYLOR AVE,54,LIGHT OF JESUS CHURCH, ,1422,TAYLOR,892119.9,1028230
19-025496,2019-06,06/02/2019 05:45,Y, , ,1, , 43015,2,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,7099,MARDEL AVE,9, , ,7099,MARDEL,872994.6,1006381
19-025493,2019-06,06/02/2019 06:13,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4247,W PAGE BLVD,58, , , , ,893568.3,1026797
19-025522,2019-06,06/02/2019 07:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6267,GRAVOIS AVE,6, , ,6267,GRAVOIS,882981.2,997999.7
19-025499,2019-06,06/02/2019 07:11,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / MOTT ST,1, , , , ,891848.4,990918.2
19-025501,2019-06,06/02/2019 07:30,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4516,BESSIE AVE,69, ,IN THE KITHCEN OF THE ADDRESS,4515,BESSIE,895441.7,1035661
19-028450,2019-06,06/02/2019 08:00,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1641,S KINGSHIGHWAY BLVD,12, , ,1541,KINGSHIGHWAY,886712.8,1014540
19-025610,2019-06,06/02/2019 08:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,5510,37TH ST,3, , ,5510,37TH,890135.1,996653.3
19-027158,2019-06,06/02/2019 08:15,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",3620,HALL ST,64,PSC METALS, ,3620,HALL,908675.5,1030585
19-025531,2019-06,06/02/2019 08:52,Y, , ,1, , 10000,1,HOMICIDE,5301,VIRGINIA AVE,1, , ,5301,VIRGINIA,892927.1,995444.5
19-025510,2019-06,06/02/2019 09:19,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,6124,N BROADWAY,79, , ,6124,BROADWAY,900558.8,1038456
